Text,Sentiment
mujhe yeh apne dost ke liye mile hain  qmizin iss qeemat mein roz marrah pahannay ke l all bilkul bhi bura nahi hai lekin iss ka mawaad pute cotton nahi hai iss ka  aur aam darja hararat mein pahannay ke qabil hai nah sirf garam mausam ke bahar iss ke ilawa rang siyah qmizin neelay aur siyah rangon ki terhan jurey ke dhoney ke baad khatam ho jaien gi iss ke ilawa yeh theek hai kaam karen ge,1
mein nai un shirts ka order diya tha aur sirf apna order haasil kya hai iss nai mujhe safaid ki bajaye peelay rang ki kameez pack mein bhaije hai mujhe peelay rang ki terhan nahi hai,1
aik herat angaiz miyaar ki shai paison ka mukammal nuqsaan aur ab koi bhi jawab dainay mein nakam rahay ga  website sirf aik koshish karte hue aik sweeter ko thora sa torrun bhi mil gaya,2
tasaveer mein dukhaay jane walay  se kharab miyaar aur bohat mukhtalif hai dobarah nahi mila,1
bohat umdah  miyaar  theek hai waqai iss ko pasand karen garmiyon ke rozana istemaal ke samaan ke l best behtareen,0
mein nay  x ail shirts order ki lekin un ke size aur foot mein wazeh farq tha aur shayad hi  shirts asal mein xl theen,1
tea shirts ka packet bohat acha tha mein yeh kehna chahta hon ke yeh rang roshan aur herat angaiz thay bilkul isi terhan tasweer mein size aur fitting bohat zabardast thi aur mujhe tane banay ka miyaar bhi pasand tha isi terhan yeh aik qabil kharidari thi kyunkay yeh mere liye munasib qeemat par dastyab thay,0
theek hai iss qeemat ke baarey mein mein yeh kahoon ga ke yeh qmizin bohat umdah hain meri raye mein tane banay ka miyaar bhi mohazab hai un shirts ke baarey mein sab se achi baat yeh hai ke woh qeemat khareedain jis mein woh qabil husool hain silai bohat achi hai size tamam smae thay aur fitting behtareen hai mein ne un ko sirf aik baar dhoya tha aur iss mauqa par kisi maslay ka saamna nahi karna para tha,0
shioulders nai thi aur quality b achi ny h,1
mein ne iss farosh di ajmiri se baghair kisi  ka order diya tha aur jab mujhe meri order item mousool sun hwa tu unhon ne apni shaamil kardah bot mein baghair aasteen ki tasaveer bhi dikhain andar drop  sweeter baghair kisi aasteen ke bajaye mojood hain yeh waqai ghair munsifana hai,0
shipping taiz thi  haqeeqi hai ab tak iss smart watch se khush hai iss mein bohat kaar amad khususiyaat hain,0
lahore may  din may mila,2
acha color aur size b acha h kaafi,0
yeh aik umdah numeral hai bohat naram aur achay miyaar ka mawaad aik size guide shaamil ki jaany chahiye taakay sahih size aasani se muntakhib hosakay,0
mujhy bhot acha laga product,0
mujhe aik taaza pan pack tukda yani simsng gear asport ki farahmi ke liye daraz pi ke ka bohat shukar guzar hon iss ka  orig original aur mohar pack meri pehli baar online kharidari karne ki itni mehngi cheez hai lekin aik haqeeqi cheez ko haasil karna daraz pk par mukammal aetmaad development hai,0
tarseel fori azeem masnoaat thi mein aik arsay se gear devices istemaal kar raha hon gear s  tha lekin yeh meri kalayi ke liye bohat bara tha lekin yeh bilkul kaamil hai har cheez aik jaisi hai jo behtar hai behtar water proofing hai lehaza mein iss mein  mili meter sirf aik kharabi honay ke baad bhi koi tyar sakta hon agarchay koi speaker nahi hai lekin agar aap iss ke sath teraaki karna chahtay hain tu qabil feham hai,1
aaj mila aur battery kaam nai kar rhi,0
cha hai lakin adjust ny ho rha wsy ach hai,0
yeh sab se sasta hai lekin kisi cheez se tawaqqa ki jati hai jis ki laagat sirf  rs hai size adjust nahi hai lekin agar aap ki kalayi barri hai tu woh theek foot hogi iss baat ka yaqeen nahi hai ke agar bache usay pehan satke hain kyunkay yeh bohat dheela hoga,1
ie mry wrist p nai aa rha mry koi help kry,2
ya acha hai keemat k nisbat,0
iss paisa ke l anything kisi khaas cheez ki tawaqqa nahi kar raha tha aur iss mein sab se ziyada chhuut bhi shaamil thi lekin pata chala ke iss ki tashheer kis terhan ki jati hai button ko chone par waqt dekhata hai aur injeer barray aur numaya hotay hain bache usay pasand karen ge,1
aik tea shirt ka miyaar bilkul theek hai aur dosra sifar hai doosri baat choti achi nahi hai aur yeh lachak dar kapra nahi hai stuff,0
mein nay un shirts ka order diya tha lekin aik sahih hai aur dosra bhi foot hai,1
quality acha tha sirf bazoun par buri terhan silai karna,1
yeh zabardast shirts aap ki qeemat par munhasir hai mein usay  star deta hon yeh achi baat hai,0
yeh aik v good tajurbah tha aur tarseel ki raftaar bhi achi hai aur  bhi acha hai,0
shirt size haqeeqat ke mutabiq nahi mein ne barri kharidari ki lekin yeh haqeeqat mein barray size ki hesiyat se nahi hai neez samaan bohat kharab hai,1
dono shirts behtareen miyaar ke hain aur samaan bohat umdah aur aram da hai,0
mein ne dono x ail size ka order diya lekin aik chhota size ka hai aur dos foot nahi hai woh sahih size nahi dete hain nahi kharedtay hain,1
achi quality hi mujhy kl mila order,1
meri shirt ka size   hai jis ka size  thx hai,2
kaam tar  ghanton mein fori tarseel aam un shirts se mutmaen hai aur uski tadaad mein uch quality miyaar hai,1
numeral iss cheez se mukhtalif hai jo unhon nay apni website mein katoti ki hai iss mein chhota sa dial karna parta hai yahan taq ke touch bohat kharab hai aur koi munasib af aal mein nay iss numeral ko daraz pk se order nahi kya jab yeh pouncha tu yeh bilkul mukhtalif hai yeh ghari sirf paison ki barbadi hai,1
theek hai mein iss ghari ka mukammal jaiza likhoon ga pehli nigah mein tamam af aal darj hain dil ki sharah oxygen  blood pressure monitor iqdamaat aur faasla counter mujhe wajohaat durust maloom hui hain lekin baaz auqaat thora sa daur bhi mujhe it tila aat ki khasusiyat pasand hai  halka wazan hai aur kalayi ke aas paas theek mehsoos hota hai aur takleef nahi deta hai majmoi tor par yeh aik achi smart ghari hai,1
un shirts mein sirf ghalti fitting thi woh halki si dheeli thi bilkul jald tang nahi thi un ke baarey mein baqi sab kuch haqeeqat mein bohat achchca tha silai bohat achchca tha meri raye mein tane banay ka miyaar bhi achchca tha mere paas hai asal mein ab un mein se aik du baar istemaal sun hwa hai aur un ko bhi dhoya hai aur yeh waqai aik achchca muawin tha koi masla nahi,1
s pack se meri sirf tashweesh yeh hai ke un tea shirts mein se aik mere liye kisi kaam ke nahi aya kyunkay iss tea shirt ki gardan bohat barri hai jis ki wajah se iss ko mushkil se pahannay ke qabil banaya jata hai iss pehlu ke ilawa deegar  achay thay aur rang bhi achay thay tane banay ka miyaar theek tha aur yeh tea shirts pahannay mein bhi aram mehsoos karti theen,1
aik zabardast pack aur iss se ziyada tasalii bakhash kharidari se ziyada qeemat jis ki wajah se yeh tea shirts dastyab theen rang herat angaiz thay aur yeh tea shirts mujhe bohat achi terhan se foot karti hain aur khaas tor par jeans ke sath bohat sajeela lagtay hain kapray ki quality bhi bohat hai achchca hai aur yeh mere liye bohat faida mand hain mutmaen,0
theek hai mein nai yeh shirts haal hi mein khareedi hain aur yeh mukammal tor par achha tajurbah nahi raha hai un shirts ka miyaar bilkul itna achha nahi hai halaank mein rang v gardan design aur yahan taq ke iss ke miyaar ko bhi pasand karta tha tane banay lekin un ke sath masla yeh hai ke mein nai un ko dhoney ke baad un ki terhan dheeli ho gayi jis ke baray mein mein vaqata khush nahi tha dosray lafzon mein mera tajurbah mukammal tor par achha nahi raha tha lekin yeh shirts waqai susti theen lehaza mujhe koi masla nahi hai,1
herat angaiz numeral  iss ki herat angazi se haath neechay kar rahay hain aur qamizoon ka packet bohat achchhaa hai yeh paanchon hi rastay thay jis terhan se mein chahta tha lekin jis ka mein ne hukum diya tha iss se sirf aik zara kaam tha agarchay yeh aik hi design aur nazar aata tha waghera mein ne medium size ka order diya tha lekin un mein se aik barri thi aur fitting ka maamla bhi thora sa bura tha mein bhi mawaad ke miyaar se mutmaen hon yeh kaafi achchhaa aur pahannay mein aram da hai aur bohat mouti ya ziyada patli nahi hai waqai iss ki tareef karen aur yahan taq ke kapray ka rang ka miyaar bhi bohat achchhaa hai usay aik du baar dhoney ke baad bhi rang theek raha,1
koi compromise nai h kapry ki quality may,1
bhot acha product ur kapra hai,0
aybeez aik h online ki duniya may,2
bhot achi qulity aur mutasir kun product h,0
bura nai h acha kaam kya aybeez,1
mein iss ki sifarish nahi karta hon ke mein ne hukum diya ke yeh sirf aik ghanta pehlay mil gaya hai aur abhi wapas agaya hai iss ke paas app nahi hai touc panel aur kuch nahi karen ge mujhe umeed hai ke mujhe apna paisa wapas aajay g,0
bura nai h iss keemat may,1
bohat kharab numeral pehlay pallay store par koi app dastyab nahi thi baar baar cal  noon  mails ke baad mujhe app ke liye vindr ko hadayat di gayi app ab install hogayi hai lekin gharri ka  khud band hojata hai aur dobarah nahi khoola jata hai yeh  aap ke pesey lout raha hai mein apni raqam ki masnoaat par zaya honay par bohat pareshan hon mein ne usay sirf aik din ke liye istemaal kya aur iss ka mere liye koi faida nahi sun hwa,1
band  ke liye jayen iss mein tamam khususiyaat hain jaisay qadam counter dil ki sharah alarm keel notification aur  din ka battery back up aap ko kabhi pachtaawa nahi hoga thnax,1
mujhe yeh kaar amad maloom sun hwa iss ki hooshiyar shakal ki wajah se iqdamaat ki ginti hoti hai aur iss mein caller aayi dd zz bhi dekhata hai,1
yeh fitness band nah sirf aik intahi susti kharidari hai balkay yeh faalit mein waqai uch good hai yeh mujhe baghair kisi muawza ke pohanchaya gaya tha lehaza mein nahi jaanta tha ke yeh muawza khatam sun hwa hai ya kharab yahan taq ke mein nai iss par charge kya aur ab iss ki ziyada se ziyada salahiyat par kaam karna gharri halkay wazan ki hai kaafi paidaar hai aur iss mein har woh cheez hai jis ka ishtihar mein wada kya gaya tha band ka  band iss ko mehfooz rakhta hai aur phone se munsalik honay ki wajah se yeh aur bhi mustahkam hojata hai behtar hai kyunkay mein iss par apne calls aur paighamaat ki apni tamam it tila aat ko aat kar sakta hon,0
mujhe yeh kaam kuch din pehlay hi mila tha lekin yeh charge karne ke baad  zahir karta hai lekin yeh ziyada se ziyada  minute tak jari rehta hai daraz se mutabadil ke muntaqili ke muntazir hai ke yeh kaisay chalta hai,1
battery achi hai taqreeban teen din ka back up lekin jab aap iss gharri mein ularam ko adjust karte hain ya jab bhi cal msg aata hai tu iss se kampan hojata hai aur jab mein chal nahi raha hon iss waqt bhi un iqdamaat ki tadaad mein izafah hota hai jab mein jaagta hon tu ziyada tar yeh ularam ki wajah se kampan ke  qadmon bcz ka kehna hai iss numeral ka maqsad mere liye chalanay ke liye hai iss ki koi nahi,0
kuch kamon se miyaar ke kaam ka faida zaya karna mujhe pasand nahi tha lekin mere muamlay mein iss ka andaaz thora sa hai lekin mein usay sirf aur sirf style ke liye istemaal karsaktha hon ke mein sirf waqt dekh sakta hon,0
yahan ki qeemat  hai lekin woh  hazaar aur kuch aur bhaij dete hain,0
ya new brand hai aur watch bhot achi hai,0
poooray dial mein  hain waqt par pohanchaya lekin kya baat hai jao usay kisi dukaan se khareedain mera pehla aur inshaa allah aakhri baar daraz se koi mehngi cheez khareedna sabaq seekh liya gaya,0
iss ghari ko kuch arsa pehlay khareeda gaya iss daur ki behtareen smart watch behtareen haalat mein masool hui acha farokht kanandah  ezoom pk,0
umdah  bilkul site par bayan ki gayi tafseelaat ke mutabiq,2
mein ne barray size ka order diya  kameez theek thi aur bilkul foot bithti hai aur dosra rasta bohat tang tha plus cheeze achi nahi hain,1
cheezon se poori terhan mutmaen hon aur size bhi kaamil hai,0
tasweer mein dikhatay hi un ka rasta mukhtalif hai  kameez bohat kharab tane banay se bani hai doosri theek thi lekin iss ke bazoo mein sorakh hai aib daar tukraa,0
rang bohat achha hai iss ka kaamil bilkul bhi madoom nahi hota hai jis shakhs ke liye mein ny iss ka hukum diya tha woh usay pasand karta tha rang behtareen pehlu tha tane banay naram aur aram da hain garmiyon aur sardiyoon dono mein yeh aasani se pehna ja sakta hai yeh kisi nah kisi terhan ka lekin hamwar mad hay hai miyaar ke lehaz se dono tea shirt yaksaa theen yeh aik bohat achha numeral hai usay laazmi tor par qeemat khridni hogi foot silai aur tane banay sab achha hai abhi taq iss shakhs ki taraf se koi shikayat nahi hui hai jis ke liye mein ny iss ka hukum diya tha andaza lagayen ke yeh aik hatt hai,0
aik kameez achi hai lekin dosra bohat khurdara hai mein acha nahi hon iss plz se acha mawaad tayyar karoon ga,0
quality achi thi lkin picture may ziyda achi dekhai h,0
miyaar acha tha sab kuch fitting size aur website par hi design ke ain mutabiq tha baghair kisi takheer ke usay bar waqat pouncha diya gaya mujhe pasand hai ke numeral mere liye bhi munasib hai rang roshan thay aur yeh kisi taaza tukre ki terhan lagta tha,0
shirt achi lag rhi h aur extra large size hai,0
achi quality hai comfortable hai easy h usay may b,0
awsome item hi yar usay ki mane achi watch,0
lakin  kaam keemt may bacho k lya,0
may iss p time ny set kar pa rha yha time set karo tu wo bar bar  hi show krwta hai,0
yha galat rating h ya  rating wali chez nai hai,2
bhot acha bhot acha,0
acha hai lakin time click karni k baad nazar aata hai,2
ya acha hai kaam keemat may h product,0
qeemat ke hawale se yeh qmizin bohat achi hain faraham kardah rangon mein koi farq nahi tha aur tamam  ka tane banay bhi aik jaisay thay rang bohat achay hain nah tu kapron ki dhulai se khoon beh raha hai size bhi durust tha aur mujhe bilkul foot karta tha mein iss miyaar se bohat mutmaen hon,1
mein ne haal hi mein un ka order diya tha aur mein un ke miyaar se vaqata satisfied mutmaen tha maadi ka miyaar iss naram nahi tha lekin un ko dhoney ke baad bhi yeh azad raha un par silai achh was tha lekin mein yeh tajweez kere ga ke woh iss mein aik double xl size mota arif karwaen woh sirf  khadshaat thay jo mujhe iss numeral ke sath hain lekin mein vaqata these iss terhan karta tha,1
yeh shirts bohat achi hain bohat saada lekin rang bohat achay hain qeemat ke mutabiq rang ka miyaar bhi kaamil hai kapray dhoney ke baad nahi skrhte hain aur garmiyon mein idhar idhar pehnana ziyada tarjeeh hai tamam  shirts ka samaan aik dosray se mukhtalif tha iss mein size mein bhi thora sa farq tha,0
mein ne haal hi mein yeh order diya tha aur waqai mein waqai khush tha kyunkay wahan pouncha sab kuch kaamil tha mein ne jo hukum diya tha woh mil gaya woh bilkul isi terhan  ki wazahat mein thay un shirts ka miyaar vaqata achchca tha mawaad naram tha aur fitting bohat umdah thi silai bhi achi thi mein ne yeh bohat ziyada dhoya hai aur mujhe miyaar ke sath kisi maslay ka saamna nahi karna para,0
mein daraz ka aksar gahak hon mujhe waqai mein yeh tea shirts pasand ayen woh bohat achay miyaar ke thay aur un ki cheeze unhein ziyada aram da bana rahi hain lekin mein neh rangon mein se  rangon ko pasand nahi kya jo neelay aur surkh thay dosaron ki achh ie baat hai mein un ko bhi  ki terhan p_hnta hon iss qeemat mein mujhe yeh kehna zurori hai ke yeh tea shirts bohat achi hain,0
ya asan h istemaal may keemat b kaam hai aur saaf b hai,2
miyaar ke tor par behtareen masnoaat qeematon ke mutabiq hai brandz ke muqablay mein size mein chhota sa farq,0
yeh bend waqai mein acha hai aur mein iss ki faalit se kaafi mutmaen hon yeh mere phone se aasani se jarr gaya aur din bhar kalayi par pahannay mein bhi aasani hai battery ke waqt ki nigrani nahi ki hai lekin mein iss se mutmaen hon,0
zabardast numeral behtareen cheez mein se aik battery hai iss mein  hafta aur bhi ziyada waqt hai,0
mein neh aik mah qabal iss ki farahmi ki hai aur iss ke sath mera tajurbah bohat achcha raha hai iss ka miyaar bohat achcha tha mein neh iss ke calorie meter ko qatee tor par istemaal nahi kya aur mujhe nahi maloom ke aya iss ka durust hai ya nahi nahi balkay iss qadam aur faaslay ki ginti jo yeh faraham karti hai woh bohat achi hai aur iss ki taskeen hai aur yeh poooray charge ke baad taqreeban   din taq rehta hai,0
wo humy achi quality deth hai aur size b bilkul sai hai,0
smart fitness band aik bohat hi tasalii bakhash numeral tha meri sirf mamooli tashweesh yeh hai ke jab yeh rabita hota hai tu phone se khud se munqita hojata hai warna tajurbah herat angaiz raha hai aur sab se achi baat iss ki battery ka waqt hai jo vaqata really taweel arsa taq chalta hai aur mein aasani se istemaal karta hon yeh mere tajarbaat mein mazeed izafah karne walay iqdamaat ko ginna hai,0
