,Text,Sentiment
170,بریکنگ :- کراچی:ملزم سلیم کو پولیس گرفتارنہیں کرسکی،پولیس ذرائع,1.0
171,طریقه تو غلط هے اوربدعت هے مگر طلاق پڑتی هے,1.0
172,کھجور اور بلغم : بلغمی مزاج کے لوگ اگر دن میں پانچ کھجوریں کھائیں تو بلغم ختم ہوجاتی ہے ۔,0.0
173,دنیا گول هے چندے سے چندے تک کا سفر۔۔۔۔چندے سے انقلاب,0.0
174,اللہ جانے وے ماہی تیرا پیار کی اے دل دی اوداسی نی جاندی,0.0
175,محرم الحرام کا چاند نظر آ گیا، یوم عاشورہ چار نومبر کو ہوگا,0.0
176,: ایم کیو ایم کو منانے کی کوئی کوشش نہیں کی،رحمان ملک گویا اس بار خود ہی ذلیل ہو کہ واپس آ جاویں گے جیسے طاھر کینیڈوی ذلیل و رسوا ہو کہ آ گئے,0.0
177,افسوس صد افسوس 6 ماہ کا ایان بھی چل بسا,1.0
178,خاتو ن جج کو کمرہ عدالت میں کرکٹ سیکھنی پڑگئی,0.0
179,سلیکٹرز ۔۔۔ یونس خان کی جانب سے ایک اور سینچری,0.0
180,ظلم آ سدھو سانوو,1.0
181,کبھی کبھی یوز کرتا ھوں,0.0
182,ہ نئی احتیاط دیکھی ہے آئینے سے حجاب کرتے ہوایک دن نہ عدم جو پی تو کیاروز شغل شراب کرتے ہوعبدالحمید عدم,1.0
183,اپنے باپ شوبازشریف کو بول پہلے وہ پنجاب کو بچالے اور تو اپنی بجلی پر توجہ دے ۔ ماما نا بن خیبر پختونخواہ کا۔جعلی معزز بهڑوے سالے,1.0
184,اسلام آباد میں محرم الحرام کا چاند نظر آ گیا۔ نیا اسلامی سال مبارک ہو۔ ہم سب کے لیے برکت اور آسانی کا باعث بنے ۔آ مین,0.0
185,دانستہ چھوڑ جاؤں گا میدان ، اور تُمہارے ہوئے رہو گے ، اگر جیت بھی گئے,0.0
186,افغانستان: آخری امریکی اور برطانوی دستوں کا آپریشن ختم کرنے کا فیصلہ,0.0
187,ﻣﺮﯾﻢ ﻧﻮﺍﺯﮐﯽ ﯾﻮﺗﮫ ﻟﻮﻥ ﺍﺳﮑﯿﻢ ﮐﯽ ﭼﯿﺮﭘﺮﺳﻦ ﺗﻌﯿﻨﺎﺗﯽ ﮐﮯﺧﻼﻑ ﺩﺭﺧﻮﺍﺳﺖ ﮐﯽ ﮨﺎﺋﯿﮑﻮﺭﭦ ﻣﯿﮟ ﺳﻤﺎﻋﺖ ﺍﺩﺍﺭﮮﮐﯽ ﺗﺸﮑﯿﻞ،ﭼﯿﺮﭘﺮﺳﻦ ﮐﯽ ﺗﻘﺮﺭﯼ ﮐﮯﻃﺮﯾﻘﮧ ﮐﺎﺭﺍﻭﺭﺩﯾﮕﺮﮐﺎﺭ۔۔,1.0
188,اس عمر کے مرتبے کا میں کیا تذکرہ کرسکتا ہوں کہ جس کے ہونٹوں سے نکلے الفاظ کو خدا قرآن بنا کر اتار دیتا ہے ۔سیدنا عمر فاروق رضی اللہ عنہ,0.0
189,صرف 16 فیصد کے بل زیادہ آئے ،انھوں نے بجلی زیادہ استعمال کی، خواجہ آصف,1.0
190,اج بهت سے لوگو کو طاهر القادری کا فیصله سمج نهی ایا، کل پهر انهی لوگو کا کهنا هو گا طاهر القادری ڻهیک کهتے تهے ۔,0.0
191,کراچی :این ای ڈی یونیورسٹی میں ایڈمیشن کیلئے انٹری ٹیسٹ کا اعلان ہو گیا۔,0.0
192,پہلے دو تین گھونٹ کے بعد چائے بس گرم میٹھا پانی ہی رہ جاتی ہے,1.0
193,جزاک اللہ میں اسی کے انتظار میں ابھی تک سویا نہیں,0.0
194,ڈانس ڈائریکٹر پپو سمراٹ نے اپنے کام کا مظاہرہ کیا,0.0
195,تمام مسلمانوں کو نیا اسلامی سال مبارک ۔۔۔شہادت امیر المومنین سیدنا فاروق اعظم علیہ السلام اور سیدنا حسین علیہ السلام پر ہدیہ تعزیت,0.0
196,رسول ﷲ ﷺ نے فرمایا: خبردار کبھی بالارادہ نماز نہ چھوڑنا، کیونکہ جس نے دیدہ و دانستہ اور عمداً نماز چھوڑدی تو اللہ کا ذمہ اس سے بری ہے (ابن ماج),0.0
197,"تحریک انصاف استعفوں کے موقف پر قائم ہے ،نظام کی تبدیلی چاہتے ہیں ،شیریں مزاری""",0.0
198,مذہب کی چادر میں بدنما داغ ہیں ۔ ان بدنما داغوں کو دیکھنے کے لیے عقیدت کی عینک کو اتارنا پڑتا ہے ۔ ہم اکثر سمجھتے ۔۔۔,1.0
199,چندے سے انقلاب لانے سے بہتر ہے کے ہم کسی مستحق کی امداد کریں اور اسکی زندگی کو خوشحال کر دیں -,0.0
200,لگتا ہے آسٹریلیا کی ٹیم بہت برا پرفارم کر رہی ہے ۔ ہماری حالت تو جوں کی توں ہے,1.0
201,حضرت آسیہ رضی اللہ تعالٰی عنہا نے اپنا ایمان اپنے شوہر فرعون سے چھپایا تھا، جب فرعون کو اس کا پتہ چلا تو اس نے ۔۔۔,0.0
202,ڈاکٹر طارق سلیم کو امیر ضلع گجرات منتخب ہو گئے,0.0
203,آپ میں سے وہ جنہوں نے جنرل ضیاع ال یک کا دور دیکھا ہے ، جان سکتے ہیں کہ ہم لوگ کس کرب سے گزرے ہوں گے پچھلی دو ٹویٹس ملاحظہ ہوں,1.0
204,لاہور: جانوروں کا گوشت بھی قبضہ میں لے لیا گیا۔,1.0
205,چندے سے انقلاب انقلاب تو بهاگنا ہی تها جہاز سے کنٹینر سے جہاز ا,1.0
206,مذہبی امور کے وزیر سردار محمد یوسف اور رکن قومی اسمبلی محمد صفدر نے اسلام آباد میں وزیر اعظم محمد نواز شریف سے ملاقات کی,0.0
207,لاہور: عوام نے مینڈیٹ دیا ہے دھرنوں سے فرق نہیں پڑتا۔ صوبائی وزیر قانون,0.0
208,پاکستان کی قومی کرکٹ ٹیم کے سابق کپتان شعیب ملک کا باوٴلنگ ایکشن بھی مشکوک قرار دے دیا گیا، روزنامہ اُردو پوائنٹ,1.0
209,بھارتی مقبوضہ کشمیر میں بین الاقوامی مبصر کی تعیناتی خطے میں پائیدار امن کیلئے ناگزیر ہے,0.0
210,نئ گیند,0.0
211,اسکاٹ لینڈ کے لوگوں کو ریفرنڈم کا حق دیا جا سکتا ہے تو کشمیر یوں کوکیوں نہیں ، مختلف ممالک میں بیٹھے ہمارے سفارت کاران معاملات پر کام نہیں کر رہے ،اویس لغاری,0.0
212,آسٹریلوی ماہرین کا طبی میدان میں اہم کارنامہ ، مردہ دل کی کامیاب پیوند کاری,0.0
213,رانا مشہود نہیں رانا مشکوک,1.0
214,سبزے کو جب کہیں جگہ نہ ملی بن گیا روئے آب پر کائی ۔۔ غالب,0.0
215,"پاکستان میں "" تعلیم"" کہاں ؟؟",1.0
216,"45 سے پیپلز پارٹی ایک ھی نعرہ لگا کرحکومت میں آتی رھی اورمکرتی رھی۔ کیاپوچھاکبھی کسی نے کہ کدھرھے روٹی, کپڑا اورمکان۔",1.0
217,بجلی کی قیمتوں میں 52پیسے فی یونٹ اضافے کا امکان,1.0
218,ٹویٹر معاشرے کی تباہی اور تمام برائیوں کی جڑ ہے ، سعودی مفتی اعظم,1.0
219,ﺁﺧﺮﯼ ﻓﺘﺢ ﺧﺎﻣﻮﺷﯽ ﮐﯽ ﮨﻮﺋﯽ ۔۔ﺍﻭﺭ ﺁﻭﺍﺯ ، ﻓﻨﺎ ﮨﻮ ﮔﺌﯽ ۔۔۔,0.0
220,بلدیاتی الیکشن کرانے کو تیار ہیں ، الیکشن کمیشن اجازت دے via,0.0
221,مجھے سیدنا عمر فاروق رضی اللہ عنہ سے محبت اس وجہ سے بھی ہے کہ میں نے دیکھا کہ آدھی دنیا کا حکمران سر کے نیچے اینٹ رکھے درخت کے سائے تلے سویاہے,0.0
222,آپ کہاں سے ہو بھیا کینیڈا سے یا شوکت خانم ہسپتال میں پیدا ہوئے تھے ؟ چندے سے انقلاب,1.0
223,اووووووئے پاکستانیوں دس بیس روپے چندہ دو مجھے ، تمہارے لئے دھرنے دے رہا ہوں ! اگر آ نہیں سکتے ، چندہ تو دے سکتے ہو ناں !!!!چندے سے انقلاب,0.0
224,لوگوں پر ایک ایسا زمانہ آنے والا ہے کہ جس میں آدمی کو پرواہ نہیں ہوگی کہ جو وہ لے رہا ہے آیا کہ حلال ہے یا حرام(صحیح بخاری),1.0
225,فرانس: اب ڈرونز بھی ریس لگاتے نظر آئیں گے : پیرس۔۔۔۔۔۔۔۔کار ریسنگ اور بائیک ریسنگ ماضی کا قصہ ہوگئی ہیں کیونکہ۔۔۔,0.0
226,اعصاب شکن میچ میں کپتان ایسی ہی غلطیاں کرتا ہے ۔ عمران خان,1.0
227,® مریم نواز کی بحیثیت چیئرپرسن یوتھ لون اسکیم تقرری پر وفاقی حکومت سے جواب طلب ہائی کورٹ نے وفاقی حکومت سے وزیر ۔۔۔,1.0
228,وہ تو بس ایسے ہی دل چاہ رہا تھا میرا ڈائلاگ مارنے کا :),0.0
229,کچھ لوگوں کو شکریہ کہنا ہے جو۔۔۔پٹوریوں کو ان کی زبان میں جواب دیتے ہے اورکا دفاع کرتے ہے وغیرہ کو,0.0
230,خوبصورتی کی انتہاء ہو گئی ۔۔۔۔,0.0
231,عمران اگر اپنے بچوں کی صحیح تعداد بتا دے اور اپنا ڈوب ٹیسٹ که وه نشئی نھیں ھے وه چیک کروا تو شاید کچھ اور لوگ اس کی حمایت کردیں,0.0
232,کوئی بھوک سے مر گیا اور کسی نے خودکشی کر لی تو کیا ہوا غریب تو مرتے ہی رهتے ہیں کسی کو انقلاب کی فکر ہے اور کسی کو حکومت کی,1.0
233,اچھا اچھا صدر میں گھوم رہیں وہاں میرے پُھپُھا کی دُکان تھی لائف بُکس کے نام سے اور کراچی کمپنی میں فاران بُکس کے نام سے,0.0
234,کیا اس سے زیادہ بھی تماشے کی تمنا ھے تمھیں,0.0
235,عوامی تحریک جمعہ کو ایبٹ آباد میں جلسہ کرے گی: انقلابیوں کا اگلا پڑاؤ اب ایبٹ آباد میں ہوگا…,0.0
236,بازؤوں سے محروم امریکی نو جوان ماہر گٹارسٹ بن گیا: نیویارک ۔۔۔۔۔۔ امریکہ سے تعلق رکھنے والے دو ۔۔۔,0.0
237,نورا اپنے رشتے دار پر سوار-,1.0
238,اگرچہ انسان کو مقدر سے زیادہ رزق نہیں ملتا لیکن رزق کی تلاش میں سستی نہیں کرنی چاہیے ۔,0.0
239,اورنگی ٹاؤن کے 2 بچوں میں پولیو وائرس کی تصدیق,1.0
240,ملک میں مذہب کے نام پر فرقہ واریت کی آگ بھڑکائی جا رہی ہے جس سے ملک کھوکھلا ہو رہا ہے : طارق جمیل,1.0
241,اسلام آباد دھرنا ختم کرنے پر ایک ایسی پارٹی کے کارکنان بھی زہر اگل رہے ہیں جن کے سربراہ پہلے دن سے ہی دن رات۔۔۔,1.0
242,اگرزمینی حقائق یہ بتلاتے ہوں کہ یہ ایک خنریزسیاسی سرگرمی ہے ۔,1.0
243,لاہور: انٹری ٹیسٹ کو ختم نہیں کیا، معاملہ زیر غور ہے ۔ صوبائی وزیر رانا مشہود,0.0
244,کراچی: ایدھی سنٹر پر ڈاکے کا مرکزی ملزم گرفتار عیدھی صاحب پہلے بھی آپ کی ۲۳ سالہ دلہن کڑوڑوں روپے لے اڑی تھی,0.0
245,کرکٹ کی اس بیکار ٹیم پر کیوں پاکستان کا قیمتی زرمبادلہ خرچ کیا جا رہا ہے یہ کبھی نہیں جیت سکتے ۔۔ ان کو دفع کرو,1.0
246,لگ تو یو ہی رہا ہے کہ پاکستان میچ آسانی سے جیت لے گا,0.0
247,دیکھو نعرے مت مارو اس نشئی عمران کا ذریعه معاش بتادواگر تمھیں پته ھے تو میں اس لاکھ درجے خود دار ھوں اپنی کھاتا ھوں,0.0
248,قادری صاحب سمجھ تے تسی گے ہو گے,0.0
249,حضرت اسما بنت یزید سے روایت ہے کہ رسول الله صلی اللہ علیہ وسلم نے ارشاد فرمایاکہ:قیامت کے دن سب لوگ (زندہ کیے جانے کے بعد) ایک وسیع اور ہموار,0.0
250,ﮐﻤﯿﺸﻦ ﻧﮯﻧﻨﺪﯼ ﭘﻮﺭﺑﺠﻠﯽ ﻣﻨﺼﻮﺑﮯﻣﯿﮟ ﺗﺎﺧﯿﺮﮐﺎﺫﻣﮯﺩﺍﺭﻭﺯﺍﺭﺕ ﻗﺎﻧﻮﻥ ﮐﻮﻗﺮﺍﺭ ﺩﯾﺎ، ﺗﺎﺧﯿﺮﮐﮯ ﺑﺎﻋﺚ ﻭﺯﺍﺭﺕ ﺧﺰﺍﻧﮧ ﮐﻮ 113 ﺍﺭﺏ ﺭﻭﭘﮯ ﮐﺎ ﻧﻘﺼﺎﻥ ﮨﻮﺍ، ﻭﺯﺍﺭﺕ ﭘﺎﻧﯽ ﻭ ﺑﺠﻠﯽ,1.0
251,آپ صلی الله علیہ وسلم نے فرمایا اگرجھک جانے ( عاجزی اختیار کرنے ) سے تمہاری عزت گھٹ جاے تو قیامت کے دن مجھ سے لے لینا( صحیح مسلم حدیث 784 ),0.0
252,: نواز شریف کے استعفے کے بغیر کنٹینر سے نہیں نکلوں گا - عمران خان (جھوٹے ہر روز نکلتا ہے بنی گالا بھی جاتا ہے :پ),1.0
253,پیپلز پارٹی نے ہمشہ سندھ کارڈ استعمال کیا : الطاف حسین,0.0
254,دبئی ٹیسٹ یونس خان کے نام ٹیسٹ کے دونوں اننگز میں سنچری لگاکر پاکستان کی تاریخ میں سب سے زیادہ سنچریاں بنانے والے کھلاڑی بن گئے,0.0
255,یہقاں تو فالوور بھی جان کو اٹک جاتا ہے ،لیڈر سے سوال کرنے کی کون جراؑت کر سکتا ہے ۔,1.0
256,منڈی بہاوالدین: شیخ علی پور کے قریب نامعلوم نوجوان کی نعش برآمد،,1.0
257,عوامی تحریک کا دھرنا ختم ہونے پر اسلام آباد میں عید کا سماں,0.0
258,۔کیا زبردست دن تها آج پاکستان کرکٹ ٹیم کے لیے ۔۔پہلے تو احمد۔۔۔,0.0
259,قرآن و سنت کی روشنی میں لفظ مہاجر کی بے حرمتی پر فتویٰ جاری کیاجائے گا ، احتجاجی پروگرام کا انعقاد اور بھوک ہڑتال کی جائے گی,1.0
260,دبئی: پہلا ٹیسٹ، پاکستان کا آسٹریلیا کیخلاف ٹاس جیت کر بیٹنگ کا فیصلہ,0.0
261,بریکنگ :- لاہور میں مردہ جانوروں کا گوشت فراہم کیے جانے کاانکشاف,1.0
262,ﭘﺎﮐﺴﺘﺎﻥ- ﺁﺳﭩﺮﯾﻠﯿﺎ ﭨﯿﺴﭧ ﺳﯿﺮﯾﺰ ﺳﮯ ﻗﺒﻞ ﺑﯿﻦ ﺍﻻﻗﻮﺍﻣﯽ ﮐﺮﮐﭧ ﮐﻮﻧﺴﻞ ﻧﮯ ﭨﯿﺴﭧ ﺭﯾﻨﮑﻨﮓ ﺟﺎﺭﯼ ﮐﺮﺩﯼ ﮨﮯ,0.0
263,میں حُر ہوں ابھی لشکرِ یزید میں ھوں میرا حسینؑ ابھی کربلا نہیں پہنچا,0.0
264,جناب اسپیکرلاہور میٹرو بس منصوبہ ایک ارب 65 کروڑ 87 لاکھ روپے سالانہ خسارے میں چل رہا ہے ، دستاویز,1.0
265,میرا کپتان نہی بولا تو ہمیں بھی PAT کے دوستو کو کچھ نہی بولنا۔ہمیں اپنے راستے پر چلنا ہے اور منزل کی جانب بڑھنا ہے ۔انشااللہ نیا پاکستان,0.0
266,بالکل ایسا ہی ہے بھائی۔۔۔ سیاسی دھرنا اور مذہبی اجتعمات پر دونوں پہ پابندی لگنی چاہییے,1.0
267,غازی تربیلہ: گورنمنٹ پرائمری اسکول الدو میں دوران اسمبلی بجلی کی تارگرگئی،11طلبہ جھلس کرزخمی،اسپتال منتقل،پولیس,1.0
268,یہ بھی حقیقت ھے کہ لوگ اپنی سیاسی قائدین پہ اندھا اعتماد کرتے ہیں,0.0
269,ان جیسے دوست سے بہتر ہے اکیلا رہنا,0.0
270,عوام کو مصروف رکھو بیوقوف بناتے رہو اور ملک لوٹتے رہوصوبے کا ڈرامہ رچا تے رہو کراچی کے عوام کو بیوقوف بنا تے ۔۔۔,1.0
271,چور زیاده شور مچاتا ھے کورٹس زنده آباد اور قادری عمران اور مبشر سازشی مرده آباد,0.0
272,بات کہنی ہو کوئی وعدہ نبھانا ہواسے آواز دینی ہو اسے واپس بلانا ہوہمیشہ دیر کر دیتا ہوں میں مدد۔۔۔,1.0
273,تحریک انصاف نے استعفوں کی تصدیق کیلئے اسپیکر کے سامنے پیش ہونے کا فیصلہ کرلیا - سچ ٹی وی,0.0
274,محرم کاچاند نظر آگیا کراچی :ﮈﯼ ﺟﯽ ﺭﯾﻨﺠﺮﺯ ﮐﯽ ﻣﺤﺮﻡ ﮐﮯ ﺩﻭﺭﺍﻥ ﺍﺳﻠﺤﮧ ﻟﮯ ﮐﺮ ﭼﻠﻨﮯ ﻭﺍﻟﻮﮞ ﮐﯿﺨﻼﻑ ﺳﺨﺖ ﮐﺎﺭﺭﻭﺍﺋﯽ ﮐﯽﮨﺪایت,0.0
275,﷽ ٭ قل ھواللہ احد٭ اللہ الصمد ٭لم یلد ولم یولد ٭ولم یکن لہ کفواً احد٭,0.0
276,سابق چیف جسٹس پاکستان کو شدید خطرات لاحق via,1.0
277,اس بات کو ماننے میں کوئی تعامل نہیں کہ ہم اپنے مقصد میں 100% کامیاب نہیں ہوئے ۔ مگر ہم نے اس نظام پر کاری ضرب ضرور۔۔۔,1.0
